PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
170466072,NCGC00160541-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Peakdale
170466073,NCGC00094811-06,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Microsource
170466075,NCGC00022391-05,1,0,,,,inactive,inactive,,0,inconclusive agonist,2.13137837,35.22445748,inconclusive agonist,,,inconclusive antagonist,8.01051714,-27.67042803,inactive,SIGMA
170466077,NCGC00160683-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466078,NCGC00167524-02,1,0,,,,inactive,inactive,,0,inactive,,0,active antagonist,21.3137837,-41.81912374,active antagonist,13.97420857,-67.55547968,inactive,Sequoia
170466079,NCGC00182061-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Kemprotec
170466080,NCGC00091219-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466081,NCGC00160676-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466083,NCGC00178521-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466084,NCGC00164489-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466086,NCGC00262918-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466089,NCGC00164507-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,28.42238736,-24.74600857,inactive,,0,inactive,Labotest
170466090,NCGC00166265-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466091,NCGC00016668-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466092,NCGC00166227-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466094,NCGC00177971-03,1,0,,,,inactive,inactive,,0,inconclusive agonist,16.93014018,42.77419025,inconclusive agonist,,,active antagonist,8.485170121,-80.42046835,inactive,Microsource
170466095,NCGC00253603-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466097,NCGC00015726-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466099,NCGC00024930-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466100,NCGC00274279-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466101,NCGC00025177-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466102,NCGC00015793-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466103,NCGC00262937-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466104,NCGC00166258-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466105,NCGC00160418-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
170466106,NCGC00263654-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466108,NCGC00262950-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466109,NCGC00095160-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466111,NCGC00015985-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466114,NCGC00016058-07,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,active antagonist,2.53314794,-60.01236758,inactive,Enzo
170466115,NCGC00164530-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466116,NCGC00253737-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466117,NCGC00160396-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466119,NCGC00025216-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466120,NCGC00167808-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466121,NCGC00262945-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,22.57670478,-39.65887232,,GVK
170466122,NCGC00016280-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466123,NCGC00159553-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466125,NCGC00166200-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466127,NCGC00160378-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Asinex
170466130,NCGC00166106-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466131,NCGC00263565-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170466132,NCGC00163319-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,22.57670478,-57.98509779,inactive,BIOMOL
170466133,NCGC00344572-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466134,NCGC00091338-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466135,NCGC00160651-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466136,NCGC00164621-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170466137,NCGC00178790-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466138,NCGC00024772-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466139,NCGC00092388-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466140,NCGC00166024-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466141,NCGC00095045-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466142,NCGC00015655-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466143,NCGC00163298-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466144,NCGC00166243-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170466145,NCGC00018211-10,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,22.57670478,38.47641948,inactive,,0,inactive,Microsource
170466146,NCGC00253642-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466147,NCGC00016098-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466148,NCGC00167527-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Sequoia
170466150,NCGC00095196-06,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive,,,active antagonist,7.277695606,-67.37652859,inactive,Microsource
170466151,NCGC00015072-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466152,NCGC00253742-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466153,NCGC00091073-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466154,NCGC00016623-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,Vitas
170466156,NCGC00016479-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466157,NCGC00024749-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466158,NCGC00024563-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466159,NCGC00073457-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466160,NCGC00093739-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466161,NCGC00160361-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466163,NCGC00253714-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466164,NCGC00274073-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466165,NCGC00094855-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466166,NCGC00253693-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,21.3137837,55.39058491,inconclusive agonist,10.68219629,36.38576041,inactive,,0,,GVK
170466168,NCGC00018277-06,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,active antagonist,2.391445864,-34.26528463,inactive,Microsource
170466170,NCGC00164498-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466171,NCGC00262968-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466172,NCGC00016795-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466173,NCGC00262909-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466174,NCGC00163168-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,6.740010203,28.2079985,inactive,,0,inactive,Enzo
170466176,NCGC00160438-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
170466177,NCGC00253763-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,9.520517464,73.66920139,active agonist,1.793331405,55.63926012,inactive,,0,,GVK
170466178,NCGC00016337-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466179,NCGC00253734-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466180,NCGC00164494-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466181,NCGC00160558-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466182,NCGC00021466-05,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Vitas
170466183,NCGC00253735-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466184,NCGC00262915-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466185,NCGC00177995-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466186,NCGC00160681-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466187,NCGC00182707-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,15.98308297,-45.19682706,inactive,,0,inactive,Tocris
170466188,NCGC00253867-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466189,NCGC00262946-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,,GVK
170466190,NCGC00253740-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466191,NCGC00094557-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466193,NCGC00160436-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466194,NCGC00160678-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466195,NCGC00160434-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
170466196,NCGC00092328-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466198,NCGC00160677-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466199,NCGC00165787-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SIGMA
170466200,NCGC00016008-04,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,0.106821963,22.17306153,inactive,,0,inactive,Tocris
170466201,NCGC00164513-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466202,NCGC00263512-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466203,NCGC00344560-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,14.24493769,36.02345585,inactive,,0,active antagonist,14.52091178,-35.52869783,inactive,Prestwick
170466204,NCGC00161634-06,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,10.08464359,-25.79353494,inactive,,0,inactive,Microsource
170466205,NCGC00262533-02,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inconclusive antagonist,14.24493769,-30.20728791,inactive,"Prestwick Chemical, Inc."
170466206,NCGC00263479-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466207,NCGC00090820-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466208,NCGC00095252-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,26.83246392,-31.06817236,inactive,Microsource
170466209,NCGC00016567-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466210,NCGC00160443-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
170466211,NCGC00253764-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466212,NCGC00253661-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466213,NCGC00091313-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466214,NCGC00065440-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Chemical Block
170466215,NCGC00253689-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466217,NCGC00160670-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Vitas
170466218,NCGC00025303-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466219,NCGC00015438-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466221,NCGC00253761-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466224,NCGC00160656-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466225,NCGC00027960-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466226,NCGC00090997-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466227,NCGC00261984-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466229,NCGC00016893-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466230,NCGC00016543-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466231,NCGC00166240-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466232,NCGC00013287-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466233,NCGC00165810-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,SigmaAldrich
170466234,NCGC00249050-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466235,NCGC00160475-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466236,NCGC00262948-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466237,NCGC00167468-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170466238,NCGC00016513-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466239,NCGC00167769-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466241,NCGC00263526-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170466242,NCGC00015857-09,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Tocris
170466243,NCGC00018275-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466244,NCGC00181109-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466245,NCGC00164532-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466246,NCGC00015451-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,Sequoia
170466247,NCGC00160472-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466248,NCGC00021122-08,1,0,,,,inactive,inactive,,0,inconclusive agonist,1.269581408,22.29537504,inactive,,0,active antagonist,2.788221174,-26.35670306,inactive,Microsource
170466249,NCGC00159446-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466252,NCGC00164480-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466253,NCGC00162132-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170466254,NCGC00025172-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466255,NCGC00344539-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466256,NCGC00092314-04,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Tocris
170466257,NCGC00159396-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466258,NCGC00344564-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170466260,NCGC00160653-03,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Vitas
170466261,NCGC00095156-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466262,NCGC00160435-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,Enamine
170466263,NCGC00160364-02,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Specs
170466266,NCGC00016804-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170466267,NCGC00161636-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466269,NCGC00160496-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466270,NCGC00253758-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,7.139380916,32.15087501,inconclusive agonist,8.01051714,35.23922241,inactive,,0,,GVK
170466271,NCGC00164546-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170466272,NCGC00092384-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466273,NCGC00015762-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466274,NCGC00014361-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466275,NCGC00271513-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,Prestwick
170466277,NCGC00164541-03,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Innovapharm
170466278,NCGC00015884-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466279,NCGC00091423-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466280,NCGC00261980-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466281,NCGC00015784-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170466282,NCGC00253655-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466283,NCGC00263910-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,Microsource
170466284,NCGC00160667-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466285,NCGC00016636-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170466286,NCGC00186006-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466287,NCGC00261983-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466288,NCGC00167744-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466289,NCGC00024762-04,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,Tocris
170466290,NCGC00177986-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466292,NCGC00164540-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Innovapharm
170466293,NCGC00160563-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466294,NCGC00163786-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466295,NCGC00015397-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466296,NCGC00162319-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466298,NCGC00262967-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive antagonist,23.91445864,-50.12523255,inactive,,0,,GVK
170466299,NCGC00016646-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170466300,NCGC00262964-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466301,NCGC00024740-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466302,NCGC00094516-08,1,0,,,,inactive,inactive,,0,inactive,,0,active agonist,23.91445864,52.16810808,inactive,,0,inconclusive,Microsource
170466303,NCGC00253769-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,active antagonist,4.092548991,-27.36377739,,GVK
170466304,NCGC00262931-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466306,NCGC00263657-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466308,NCGC00091062-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170466309,NCGC00015506-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466310,NCGC00015255-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466311,NCGC00163169-05,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,active antagonist,11.31515621,-49.75541243,inactive,BIOMOL
170466312,NCGC00159330-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466313,NCGC00160479-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466314,NCGC00015196-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466315,NCGC00253710-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170466316,NCGC00023939-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170466317,NCGC00263545-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170466318,NCGC00018221-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466321,NCGC00015928-05,1,0,,,,inactive,inactive,,0,inconclusive agonist,16.93014018,54.33716506,inconclusive agonist,,,inactive,,0,inactive,Enzo
170466322,NCGC00160649-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170466323,NCGC00160370-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Vitas
170466324,NCGC00166256-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170466325,NCGC00164491-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170466327,NCGC00164173-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170466328,NCGC00160546-02,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,23.91445864,58.87783999,inactive,,0,fluorescent,SIGMA
170466329,NCGC00262907-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
