PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
170464962,NCGC00166000-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170464963,NCGC00274060-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,23.91445864,-54.54038484,inactive,Selleck
170464964,NCGC00015467-20,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170464965,NCGC00016229-14,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Microsource
170464966,NCGC00016960-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170464967,NCGC00167466-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170464968,NCGC00167429-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170464969,NCGC00021569-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464970,NCGC00016853-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464973,NCGC00142615-08,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Labotest
170464974,NCGC00015417-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,Prestwick
170464978,NCGC00182073-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Kemprotec
170464979,NCGC00015529-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170464980,NCGC00178830-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464981,NCGC00179392-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170464982,NCGC00159522-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170464984,NCGC00017324-07,1,0,,,,inactive,inactive,,0,active antagonist,23.91445864,-80.81456518,inconclusive antagonist,28.42238736,-41.50894017,active antagonist,26.83246392,-94.16044952,inactive,Vitas
170464985,NCGC00094717-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464986,NCGC00159380-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170464987,NCGC00014711-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464988,NCGC00186028-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170464989,NCGC00015060-18,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170464990,NCGC00016010-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464991,NCGC00161643-05,1,0,,,,inactive,inactive,,0,active agonist,22.14762803,85.88199607,inactive,,0,inactive,,0,inactive,Microsource
170464992,NCGC00274056-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170464993,NCGC00024994-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170464994,NCGC00015389-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
170464996,NCGC00186014-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170464998,NCGC00016794-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170464999,NCGC00015705-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465000,NCGC00092361-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465001,NCGC00015513-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465002,NCGC00016995-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465003,NCGC00165740-05,1,0,,,,inactive,inactive,,0,inactive,,0,active agonist,13.97420857,21.3318275,inactive,,0,inconclusive,Microsource
170465004,NCGC00016529-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465005,NCGC00015508-16,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465006,NCGC00015748-17,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465007,NCGC00015316-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465008,NCGC00274058-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465010,NCGC00016394-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465012,NCGC00017400-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465013,NCGC00263575-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465014,NCGC00179673-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465015,NCGC00168254-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465016,NCGC00249894-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465018,NCGC00164573-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465020,NCGC00023643-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465021,NCGC00015754-16,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465022,NCGC00095152-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465023,NCGC00179367-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465024,NCGC00015605-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465025,NCGC00015520-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465026,NCGC00015646-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465029,NCGC00167781-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465030,NCGC00166222-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465031,NCGC00091231-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465032,NCGC00274071-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465033,NCGC00159349-05,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,16.93014018,26.54826893,inconclusive agonist,,,inactive,"Prestwick Chemical, Inc."
170465034,NCGC00015955-16,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465035,NCGC00015772-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465036,NCGC00178703-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465037,NCGC00263894-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465038,NCGC00024494-02,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,26.83246392,45.85178302,inactive,,0,inactive,Tocris
170465039,NCGC00015067-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465040,NCGC00015846-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465041,NCGC00016418-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465042,NCGC00095176-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465043,NCGC00263524-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465044,NCGC00016268-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465045,NCGC00017280-23,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,Microsource
170465047,NCGC00162218-05,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Prestwick
170465049,NCGC00178854-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465050,NCGC00015321-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465051,NCGC00022735-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465052,NCGC00023016-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465053,NCGC00022248-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465054,NCGC00166146-02,1,0,,,,inactive,inactive,,0,active antagonist,24.85004737,-39.03757691,inconclusive agonist,9.520517464,22.780349,inconclusive antagonist,21.3137837,-68.84495407,inactive,SIGMA
170465055,NCGC00016403-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465056,NCGC00095082-06,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,26.83246392,42.56346425,inactive,,0,inactive,Microsource
170465057,NCGC00015092-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465058,NCGC00253600-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465059,NCGC00178286-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465060,NCGC00178317-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465061,NCGC00179240-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465062,NCGC00016798-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465063,NCGC00091288-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,Selleck
170465066,NCGC00015841-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465068,NCGC00182076-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Kemprotec
170465070,NCGC00025341-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465073,NCGC00016026-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465074,NCGC00263538-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465076,NCGC00090851-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465077,NCGC00015851-10,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465078,NCGC00165846-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465079,NCGC00263922-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465081,NCGC00181767-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465082,NCGC00016401-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465083,NCGC00018249-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465085,NCGC00167510-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465086,NCGC00159474-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465087,NCGC00242506-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Selleck
170465088,NCGC00179382-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465089,NCGC00015462-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465090,NCGC00090774-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465091,NCGC00161599-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465092,NCGC00263584-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465095,NCGC00261969-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465096,NCGC00021679-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465097,NCGC00161602-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465098,NCGC00263967-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465099,NCGC00015156-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465101,NCGC00023699-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465102,NCGC00159477-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465103,NCGC00179594-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465104,NCGC00179445-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465105,NCGC00093351-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465106,NCGC00022579-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465108,NCGC00018113-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465109,NCGC00164625-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465110,NCGC00016936-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Microsource
170465111,NCGC00263444-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465112,NCGC00015701-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465113,NCGC00159458-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465114,NCGC00162129-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465115,NCGC00178864-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465116,NCGC00163128-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465117,NCGC00025176-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465119,NCGC00179244-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465120,NCGC00164597-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465122,NCGC00179541-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465123,NCGC00095109-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465124,NCGC00015089-17,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465125,NCGC00167507-04,1,0,,,,inactive,inactive,,0,active antagonist,24.85004737,-45.37285941,inconclusive antagonist,23.91445864,-68.32158719,active antagonist,23.91445864,-94.13842505,inactive,Sequoia
170465128,NCGC00090705-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465129,NCGC00168784-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465130,NCGC00016329-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465131,NCGC00263546-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465132,NCGC00016509-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465133,NCGC00016385-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465134,NCGC00015876-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465135,NCGC00095125-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465136,NCGC00016009-19,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465138,NCGC00274274-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465139,NCGC00015893-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465141,NCGC00016809-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465142,NCGC00179265-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465143,NCGC00160662-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465144,NCGC00166217-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465145,NCGC00164553-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465146,NCGC00095911-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465149,NCGC00017354-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465150,NCGC00015360-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465151,NCGC00025179-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465152,NCGC00178877-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465153,NCGC00164626-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465154,NCGC00095105-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465155,NCGC00016279-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465156,NCGC00018194-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465158,NCGC00095048-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465159,NCGC00249884-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465160,NCGC00182070-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Kemprotec
170465161,NCGC00015191-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465163,NCGC00095129-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465164,NCGC00159491-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465165,NCGC00182851-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465166,NCGC00164535-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465167,NCGC00179351-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465168,NCGC00160525-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465169,NCGC00016497-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465170,NCGC00179582-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465171,NCGC00021147-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465173,NCGC00015747-09,1,0,,,,inactive,inactive,,0,inactive,,0,active antagonist,14.52091178,-33.74044157,inactive,,0,inactive,Enzo
170465174,NCGC00159346-04,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Vitas
170465175,NCGC00167488-08,1,0,,,,inactive,inactive,,0,inactive,,0,active antagonist,3.79018627,-35.86976285,inactive,,0,inactive,Sequoia
170465176,NCGC00161419-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465177,NCGC00263573-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465178,NCGC00015429-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465179,NCGC00015073-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465180,NCGC00168085-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465181,NCGC00263532-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465182,NCGC00016786-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465183,NCGC00015693-09,1,0,,,,inactive,inactive,,0,active antagonist,8.165708775,-39.46397703,active antagonist,11.31515621,-38.48938832,inconclusive agonist,26.83246392,38.1820451,inactive,Microsource
170465184,NCGC00015735-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465185,NCGC00015925-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465187,NCGC00160508-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465188,NCGC00178404-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465189,NCGC00263519-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465190,NCGC00016049-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465191,NCGC00274064-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465192,NCGC00249887-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465194,NCGC00179460-03,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465195,NCGC00164594-02,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,8.987948059,25.42890118,inactive,,0,inactive,Sequoia
170465196,NCGC00016741-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465197,NCGC00181341-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465198,NCGC00188864-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465199,NCGC00186464-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,Microsource
170465200,NCGC00025262-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465201,NCGC00167491-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465202,NCGC00165883-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465203,NCGC00185741-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465205,NCGC00162149-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465206,NCGC00159472-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465207,NCGC00024427-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465208,NCGC00263579-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,Sequoia
170465209,NCGC00271749-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465210,NCGC00021268-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465212,NCGC00166144-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465213,NCGC00094851-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465214,NCGC00178896-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465215,NCGC00018181-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465216,NCGC00178815-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465217,NCGC00159422-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
