PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (460 nm) auto fluorescence outcome,Sample Source
170465130,NCGC00016329-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465131,NCGC00263546-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465132,NCGC00016509-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465133,NCGC00016385-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465134,NCGC00015876-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465135,NCGC00095125-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465136,NCGC00016009-19,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465137,NCGC00014925-06,1,0,,,,inactive,inactive,,0,active agonist,23.01409423,290.3071401,inconclusive agonist,,14.51101546,inactive,,0,fluorescent,Prestwick
170465138,NCGC00274274-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465139,NCGC00015893-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465140,NCGC00179250-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,12.69581408,-36.81265422,inactive,"Prestwick Chemical, Inc."
170465141,NCGC00016809-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465142,NCGC00179265-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465143,NCGC00160662-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465144,NCGC00166217-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465145,NCGC00164553-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Sequoia
170465146,NCGC00095911-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465147,NCGC00015121-17,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465148,NCGC00159340-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Prestwick
170465149,NCGC00017354-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465150,NCGC00015360-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Vitas
170465151,NCGC00025179-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465152,NCGC00178877-03,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Microsource
170465153,NCGC00164626-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465154,NCGC00095105-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465155,NCGC00016279-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465156,NCGC00018194-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465158,NCGC00095048-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465159,NCGC00249884-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465160,NCGC00182070-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Kemprotec
170465161,NCGC00015191-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465162,NCGC00092357-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465163,NCGC00095129-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465164,NCGC00159491-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465165,NCGC00182851-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465166,NCGC00164535-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Labotest
170465167,NCGC00179351-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465168,NCGC00160525-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465169,NCGC00016497-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465170,NCGC00179582-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465171,NCGC00021147-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465172,NCGC00177979-05,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Microsource
170465173,NCGC00015747-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Enzo
170465174,NCGC00159346-04,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inconclusive antagonist,21.3137837,-74.91586062,inactive,Vitas
170465175,NCGC00167488-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,Sequoia
170465176,NCGC00161419-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465177,NCGC00263573-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,Sequoia
170465178,NCGC00015429-14,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
170465179,NCGC00015073-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465180,NCGC00168085-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465181,NCGC00263532-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465182,NCGC00016786-15,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Microsource
170465184,NCGC00015735-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465185,NCGC00015925-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465186,NCGC00263543-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Tocris
170465187,NCGC00160508-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465188,NCGC00178404-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465189,NCGC00263519-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465190,NCGC00016049-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465191,NCGC00274064-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465192,NCGC00249887-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,,GVK
170465193,NCGC00274069-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465194,NCGC00179460-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465195,NCGC00164594-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Sequoia
170465196,NCGC00016741-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465197,NCGC00181341-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465198,NCGC00188864-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465199,NCGC00186464-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,Microsource
170465200,NCGC00025262-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,1.793331405,-36.47551493,inactive,Tocris
170465201,NCGC00167491-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465202,NCGC00165883-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465203,NCGC00185741-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465204,NCGC00168748-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465205,NCGC00162149-07,1,0,,,,inactive,inactive,,0,active agonist,21.3137837,21.57942814,inactive,,0,inactive,,0,inactive,Microsource
170465206,NCGC00159472-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465207,NCGC00024427-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465208,NCGC00263579-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,26.83246392,-46.23710007,inactive,Sequoia
170465209,NCGC00271749-02,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Prestwick
170465210,NCGC00021268-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465211,NCGC00167514-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465212,NCGC00166144-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465213,NCGC00094851-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465214,NCGC00178896-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465215,NCGC00018181-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465216,NCGC00178815-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465217,NCGC00159422-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465218,NCGC00247735-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Selleck
170465219,NCGC00016271-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465220,NCGC00182059-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465221,NCGC00015675-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465222,NCGC00159453-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465223,NCGC00159407-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465224,NCGC00179358-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465225,NCGC00015703-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465227,NCGC00159406-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465228,NCGC00159460-04,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Bosche
170465229,NCGC00015830-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Microsource
170465230,NCGC00164568-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465231,NCGC00163329-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465232,NCGC00090905-12,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,Microsource
170465233,NCGC00249890-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465234,NCGC00016035-13,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Microsource
170465235,NCGC00179599-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465236,NCGC00159441-03,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,active antagonist,0.409254899,-49.7742928,inactive,ChemDiv
170465237,NCGC00166141-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465238,NCGC00015999-19,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465239,NCGC00253593-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,,GVK
170465241,NCGC00095116-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465242,NCGC00095179-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465243,NCGC00167446-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465244,NCGC00249892-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,,GVK
170465245,NCGC00167440-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465246,NCGC00016347-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465247,NCGC00023722-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465248,NCGC00159336-03,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,Vitas
170465249,NCGC00016306-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465250,NCGC00017366-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465251,NCGC00344550-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,26.83246392,-29.87647928,inactive,,0,active antagonist,22.14762803,-80.36823892,,Prestwick
170465252,NCGC00159326-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465253,NCGC00273482-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465254,NCGC00022653-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465255,NCGC00264003-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465256,NCGC00178024-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465257,NCGC00091695-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465258,NCGC00249885-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465259,NCGC00015110-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465260,NCGC00016013-06,1,0,,,,inactive,inactive,,0,inactive,,0,active agonist,,13.71532925,active antagonist,27.88221174,-32.42618851,inactive,Microsource
170465261,NCGC00263652-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465262,NCGC00015603-08,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Microsource
170465263,NCGC00016927-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465264,NCGC00167441-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465266,NCGC00253613-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465267,NCGC00018130-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465268,NCGC00016242-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465269,NCGC00247665-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465270,NCGC00016421-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465271,NCGC00016570-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465272,NCGC00163157-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465273,NCGC00095933-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465274,NCGC00015288-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465275,NCGC00016296-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465276,NCGC00018210-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Microsource
170465277,NCGC00185766-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465279,NCGC00016879-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465280,NCGC00016624-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465281,NCGC00021666-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465282,NCGC00018256-06,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
170465283,NCGC00159559-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Tocris
170465284,NCGC00165791-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465285,NCGC00095099-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465286,NCGC00253598-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,,GVK
170465287,NCGC00273481-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,26.83246392,-41.19941434,inactive,"Prestwick Chemical, Inc."
170465288,NCGC00095135-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465289,NCGC00164631-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,12.69581408,-46.15400665,inactive,Sequoia
170465290,NCGC00182552-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465291,NCGC00016308-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465292,NCGC00249891-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465293,NCGC00263461-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465294,NCGC00022003-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465295,NCGC00167467-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465296,NCGC00178782-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465297,NCGC00025349-05,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,-17.2466624,inactive,,0,inactive,,0,inactive,Specs
170465298,NCGC00023234-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465299,NCGC00094887-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465300,NCGC00166415-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465301,NCGC00016759-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465302,NCGC00160456-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
170465303,NCGC00015242-13,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465304,NCGC00093936-08,1,0,,,,inactive,inactive,,0,inconclusive agonist,,10.24720376,inactive,,0,inactive,,0,inactive,Microsource
170465305,NCGC00164634-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465306,NCGC00162116-04,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465307,NCGC00160422-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Chemical Block
170465308,NCGC00181016-04,1,0,,,,inactive,inactive,,0,inconclusive,,,inactive,,0,inconclusive antagonist,26.83246392,-65.5857102,inactive,CiVentiChem
170465309,NCGC00018215-06,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,Microsource
170465310,NCGC00094748-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465311,NCGC00091902-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465312,NCGC00167962-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465313,NCGC00167459-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465314,NCGC00249883-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,,GVK
170465315,NCGC00179333-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Specs
170465316,NCGC00018099-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465317,NCGC00181130-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465318,NCGC00016710-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,active antagonist,20.51133307,-66.89216987,inactive,Microsource
170465320,NCGC00164633-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,Sequoia
170465321,NCGC00015444-07,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465322,NCGC00094754-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465323,NCGC00015989-17,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465324,NCGC00182965-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465325,NCGC00016012-12,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,active agonist,,17.10530884,inconclusive antagonist,20.12150931,-35.95492146,inactive,Microsource
170465326,NCGC00270540-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Prestwick
170465327,NCGC00344522-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465328,NCGC00022882-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
170465329,NCGC00015257-14,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465330,NCGC00263568-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Bosche
170465331,NCGC00179492-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465332,NCGC00167963-03,1,0,,,,inactive,inactive,,0,active antagonist,23.91445864,-37.21424114,inactive,,0,inconclusive antagonist,22.57670478,-29.20005623,inactive,Sequoia
170465333,NCGC00178711-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465334,NCGC00022043-06,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
170465335,NCGC00016507-05,1,0,,,,inactive,inactive,,0,inconclusive antagonist,23.91445864,-46.24573967,inactive,,0,active antagonist,22.57670478,-69.66953034,inactive,"Prestwick Chemical, Inc."
170465338,NCGC00183876-03,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465339,NCGC00016643-09,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465340,NCGC00181170-02,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
170465341,NCGC00015889-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465342,NCGC00263539-01,1,0,,,,inactive,inactive,,0,active antagonist,23.91445864,-57.95562804,inactive,,0,active antagonist,23.01409423,-102.2196662,inactive,"Prestwick Chemical, Inc."
170465345,NCGC00093350-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Vitas
170465346,NCGC00249893-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,,GVK
170465347,NCGC00015207-12,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Microsource
170465348,NCGC00159368-05,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Labotest
170465349,NCGC00015323-11,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enzo
